ID	lineage	domain	phylum	class	order	family	genus	species
UNIPROT:A0A653A6T7_9BACT/1-214	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Paludibacter	s__
UNIPROT:A0A660Q9Q8_9BACT/1-275	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A660VS92_UNCPL/1-287	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A661A311_9BACT/1-282	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A661DCW0_9GAMM/1-279	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A661FGL7_9GAMM/1-279	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A661MFX6_UNCDE/1-257	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A661N2B0_UNCDE/1-276	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A661WPK6_UNCCH/1-267	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A661XH05_9BACT/1-261	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A662E732_9BACT/10-244	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A6A0ID27_9BACT/1-294	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A6A7LE49_9ARCH/1-275	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__	d__Archaea	p__Nitrososphaerota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
UNIPROT:A0A6A8MB03_9FIRM/1-262	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__EubacterialesFamilyXIII.IncertaeSedis;g__Baileyella;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__EubacterialesFamilyXIII.IncertaeSedis	g__Baileyella	s__
UNIPROT:A0A6B0SG97_9EURY/7-297	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae	g__Halobacterium	s__
UNIPROT:A0A6H9KZF7_9BACT/13-274	d__Bacteria;p__Calditrichota;c__;o__;f__;g__;s__	d__Bacteria	p__Calditrichota	c__	o__	f__	g__	s__
UNIPROT:A0A6H9LJI4_9BACT/7-312	d__Bacteria;p__Calditrichota;c__;o__;f__;g__;s__	d__Bacteria	p__Calditrichota	c__	o__	f__	g__	s__
UNIPROT:A0A6I1QPQ0_9CHLR/1-251	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A6I7LWD3_9BACT/1-264	d__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__Zixibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A6I7P057_9BACT/1-271	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__;s__	d__Bacteria	p__Balneolota	c__Balneolia	o__Balneolales	f__Balneolaceae	g__	s__
UNIPROT:A0A6I7QJ09_9BACT/1-209	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__	f__	g__	s__
UNIPROT:A0A6I7QW43_9SPIO/1-296	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__	s__
UNIPROT:A0A6J4SVM0_9ACTN/1-267	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
UNIPROT:A0A6L3AEM4_9BACT/1-282	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A6L3EYJ7_UNCCH/1-273	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A6L7MII0_9CHLR/3-274	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A6L7Q5C7_UNCCH/1-289	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A6M0S8Y0_9CYAN/1-284	d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__Adonisia;s__Adonisiaturfae	d__Bacteria	p__Cyanobacteriota	c__	o__	f__	g__Adonisia	s__Adonisiaturfae
UNIPROT:A0A6M1Z7K5_9BACT/28-307	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__CandidatusAnoxychlamydiales;f__;g__;s__	d__Bacteria	p__Chlamydiota	c__Chlamydiia	o__CandidatusAnoxychlamydiales	f__	g__	s__
UNIPROT:A0A6M4ITF9_9BACT/3-299	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
UNIPROT:A0A6N2E027_9SPIO/1-279	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__	s__
UNIPROT:A0A6N2E877_9SPIO/98-381	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__	s__
UNIPROT:A0A6N4SQZ3_CYTH3/1-270	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__Cytophagahutchinsonii	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Cytophaga	s__Cytophagahutchinsonii
UNIPROT:A0A6N6SJ15_9BACT/1-265	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__	s__
UNIPROT:A0A6N6ZHU3_9BACT/1-264	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Puniceicoccales	f__Puniceicoccaceae	g__	s__
UNIPROT:A0A6N7GCQ0_9ACTN/50-335	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micromonosporales	f__Micromonosporaceae	g__	s__
UNIPROT:A0A6N7LZS0_UNCCL/1-239	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__	f__	g__	s__
UNIPROT:A0A6N8WHC9_9CHLR/23-297	d__Bacteria;p__Chloroflexota;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__	s__
UNIPROT:A0A6N9J9T9_UNCNI/1-263	d__Bacteria;p__Nitrospinota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospinota	c__	o__	f__	g__	s__
UNIPROT:A0A6P2AAB0_9CHRO/1-288	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Chroococcaceae;g__Gloeocapsa;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Chroococcales	f__Chroococcaceae	g__Gloeocapsa	s__
UNIPROT:A0A6S6XJU3_9FIRM/1-275	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__	s__
UNIPROT:A0A6V8LUB6_9DELT/1-284	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Fundidesulfovibrio;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Fundidesulfovibrio	s__
UNIPROT:A0A7C1DKB3_9BACT/3-287	d__Bacteria;p__Synergistota;c__;o__;f__;g__;s__	d__Bacteria	p__Synergistota	c__	o__	f__	g__	s__
UNIPROT:A0A7C1EPD8_UNCCH/1-267	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C1K522_UNCCH/1-258	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C1PRL8_9BACT/1-328	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
UNIPROT:A0A7C1QKD4_9ARCH/1-311	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7C1ULA7_9GAMM/1-264	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__	s__
UNIPROT:A0A7C1V036_9BACT/1-254	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7C1V1X0_9BACE/1-268	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
UNIPROT:A0A7C1WH01_UNCPL/1-283	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7C2CM56_9BACT/1-279	d__Bacteria;p__CandidatusAminicenantes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAminicenantes	c__	o__	f__	g__	s__
UNIPROT:A0A7C2DTR4_9BACT/153-437	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__	g__	s__
UNIPROT:A0A7C2FIE3_UNCFI/1-231	d__Bacteria;p__Bacillota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__	o__	f__	g__	s__
UNIPROT:A0A7C2JHW2_9BACT/1-271	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Caldithrix	s__
UNIPROT:A0A7C2PKK9_UNCCH/1-269	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C2REB6_9BACE/1-274	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
UNIPROT:A0A7C2S2D2_9BACT/194-482	d__Bacteria;p__CandidatusDadabacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusDadabacteria	c__	o__	f__	g__	s__
UNIPROT:A0A7C2TYV3_9BACT/23-307	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7C2ZY79_9CHLR/1-270	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7C3BRB9_9CHLR/1-267	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7C3CPT4_9GAMM/1-279	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7C3EAG6_UNCDE/1-287	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7C3I9F4_9PROT/1-273	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7C3IY40_9ARCH/1-265	d__Archaea;p__CandidatusVerstraetearchaeota;c__CandidatusMethanomethylicia;o__CandidatusMethanomethylicales;f__CandidatusMethanomethylicaceae;g__CandidatusMethanomethylicus;s__	d__Archaea	p__CandidatusVerstraetearchaeota	c__CandidatusMethanomethylicia	o__CandidatusMethanomethylicales	f__CandidatusMethanomethylicaceae	g__CandidatusMethanomethylicus	s__
UNIPROT:A0A7C3P6A7_UNCDE/1-280	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7C3RWG6_UNCAM/123-399	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7C3UB78_9ARCH/1-260	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7C3W2B3_9BACT/1-280	d__Bacteria;p__candidatedivisionNC10;c__;o__;f__;g__;s__	d__Bacteria	p__candidatedivisionNC10	c__	o__	f__	g__	s__
UNIPROT:A0A7C3XCX6_9ARCH/1-243	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4AAK9_9BACT/1-276	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__	g__	s__
UNIPROT:A0A7C4DJJ7_UNCDE/25-306	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7C4G5V3_UNCCH/1-261	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4J722_UNCCH/1-244	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4N6U2_UNCSP/1-263	d__Bacteria;p__Spirochaetota;c__;o__;f__;g__;s__	d__Bacteria	p__Spirochaetota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4NYW5_9BACT/1-272	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4P810_9BACT/1-267	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__	f__	g__	s__
UNIPROT:A0A7C4P9J4_UNCCH/1-271	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C4R3J1_9DELT/1-276	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__	s__
UNIPROT:A0A7C4WYI4_9PROT/1-258	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5B8X3_9EURY/1-267	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5IQ61_9BACT/5-299	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5MMZ8_9BACT/1-270	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5N418_9DELT/1-267	d__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__Polyangiaceae;g__;s__	d__Bacteria	p__Myxococcota	c__	o__Polyangiales	f__Polyangiaceae	g__	s__
UNIPROT:A0A7C5PXS1_UNCPL/1-275	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5SG99_9BACT/1-278	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A7C5SIQ1_9BACT/1-299	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
UNIPROT:A0A7C5ZLN9_UNCCH/1-269	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C6TI34_UNCCH/1-268	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A7C6Z7U4_UNCFI/1-278	d__Bacteria;p__Bacillota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__	o__	f__	g__	s__
UNIPROT:A0A7C7XM02_9CHLR/33-296	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7C9K0N6_9ACTN/1-195	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Herbidospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Herbidospora	s__
UNIPROT:A0A7C9U1W3_9CYAN/21-316	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Oscillatoriaceae;g__Oscillatoria;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Oscillatoriales	f__Oscillatoriaceae	g__Oscillatoria	s__
UNIPROT:A0A7D5E955_9EURY/108-350	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanosarcinales	f__Methanosarcinaceae	g__Methanolobus	s__
UNIPROT:A0A7D5KIL4_9EURY/7-276	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natrinema;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Natrialbales	f__Natrialbaceae	g__Natrinema	s__
UNIPROT:A0A7D5SC96_9BACT/100-383	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7D8YCF2_9PLAN/1-292	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__
UNIPROT:A0A7J2NJC6_9EURY/1-281	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7J3AQ37_9EURY/1-274	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7J3DBI8_9EURY/1-280	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__	f__	g__	s__
UNIPROT:A0A7J3QYW9_9ARCH/1-276	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7J3UZH8_9ARCH/1-256	d__Archaea;p__CandidatusVerstraetearchaeota;c__CandidatusMethanomethylicia;o__CandidatusMethanomethylicales;f__CandidatusMethanomethylicaceae;g__CandidatusMethanosuratincola;s__	d__Archaea	p__CandidatusVerstraetearchaeota	c__CandidatusMethanomethylicia	o__CandidatusMethanomethylicales	f__CandidatusMethanomethylicaceae	g__CandidatusMethanosuratincola	s__
UNIPROT:A0A7J4NZ37_9ARCH/1-267	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7J5WNJ3_9BACT/1-253	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__	s__
UNIPROT:A0A7J9Q242_9EURY/1-253	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7J9VHQ5_9PSEU/37-287	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinophytocola;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Actinophytocola	s__
UNIPROT:A0A7K1Z3R9_9BACT/7-246	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__	s__
UNIPROT:A0A7K1ZKM1_9BACT/66-366	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7K3IYJ4_9BACT/1-213	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__	g__	s__
UNIPROT:A0A7K4FFV7_9ARCH/1-271	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__	f__	g__	s__
UNIPROT:A0A7K4H2H0_9ARCH/1-299	d__Archaea;p__CandidatusLokiarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusLokiarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7K4IBT4_THOAR/1-258	d__Archaea;p__CandidatusThorarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusThorarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7K4IQH3_9ARCH/1-251	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A7S6MX76_9BACT/32-300	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__Ignavibacteriales	f__	g__	s__
UNIPROT:A0A7T0BWJ9_9BACT/8-256	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__CandidatusNitronauta;s__	d__Bacteria	p__Nitrospinota	c__Nitrospinia	o__Nitrospinales	f__Nitrospinaceae	g__CandidatusNitronauta	s__
UNIPROT:A0A7U4DNV5_DESPD/1-260	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbuspropionicus	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	s__Desulfobulbuspropionicus
UNIPROT:A0A7U4UPX8_9BURK/1-288	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderiaoklahomensis	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderiaoklahomensis
UNIPROT:A0A7V0S0X1_9BACT/1-268	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
