UniprotID	ID	lineage	domain	phylum	class	order	family	genus	species
B8GF35	tr|B8GF35|B8GF35_METPE/1-137	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanosphaerula;s__Methanosphaerulapalustris	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanoregulaceae	g__Methanosphaerula	s__Methanosphaerulapalustris
B8CY47	tr|B8CY47|B8CY47_HALOH/1-135	d__Bacteria;p__Bacillota;c__Clostridia;o__Halanaerobiales;f__Halothermotrichaceae;g__Halothermothrix;s__Halothermothrixorenii	d__Bacteria	p__Bacillota	c__Clostridia	o__Halanaerobiales	f__Halothermotrichaceae	g__Halothermothrix	s__Halothermothrixorenii
B9LN76	tr|B9LN76|B9LN76_HALLT/1-151	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Halorubraceae;g__Halorubrum;s__Halorubrumlacusprofundi	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Haloferacales	f__Halorubraceae	g__Halorubrum	s__Halorubrumlacusprofundi
B9ML11	tr|B9ML11|B9ML11_CALBD/1-137	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__ThermoanaerobacteralesFamilyIII.IncertaeSedis;g__Caldicellulosiruptor;s__Caldicellulosiruptorbescii	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermoanaerobacterales	f__ThermoanaerobacteralesFamilyIII.IncertaeSedis	g__Caldicellulosiruptor	s__Caldicellulosiruptorbescii
B9L880	tr|B9L880|B9L880_NAUPA/1-133	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Nautiliales;f__Nautiliaceae;g__Nautilia;s__Nautiliaprofundicola	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Nautiliales	f__Nautiliaceae	g__Nautilia	s__Nautiliaprofundicola
C0QF98	tr|C0QF98|C0QF98_DESAH/1-138	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulforapulum;s__Desulforapulumautotrophicum	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__Desulforapulum	s__Desulforapulumautotrophicum
C0QF78	tr|C0QF78|C0QF78_DESAH/1-159	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulforapulum;s__Desulforapulumautotrophicum	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__Desulforapulum	s__Desulforapulumautotrophicum
C1F6X3	tr|C1F6X3|C1F6X3_ACIC5/1-150	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Acidobacterium;s__Acidobacteriumcapsulatum	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Terriglobales	f__Acidobacteriaceae	g__Acidobacterium	s__Acidobacteriumcapsulatum
C5BXM5	tr|C5BXM5|C5BXM5_BEUC1/1-143	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Beutenbergiaceae;g__Beutenbergia;s__Beutenbergiacavernae	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Beutenbergiaceae	g__Beutenbergia	s__Beutenbergiacavernae
C6XCX3	tr|C6XCX3|C6XCX3_METGS/1-151	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylovorus;s__Methylovorusglucosotrophus	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Methylophilaceae	g__Methylovorus	s__Methylovorusglucosotrophus
C6W2D0	tr|C6W2D0|C6W2D0_DYAFD/1-137	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacterfermentans	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomaceae	g__Dyadobacter	s__Dyadobacterfermentans
C6W358	tr|C6W358|C6W358_DYAFD/1-137	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacterfermentans	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomaceae	g__Dyadobacter	s__Dyadobacterfermentans
C6VW23	tr|C6VW23|C6VW23_DYAFD/1-137	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacterfermentans	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomaceae	g__Dyadobacter	s__Dyadobacterfermentans
C6W9V6	tr|C6W9V6|C6W9V6_ACTMD/1-136	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinosynnema;s__Actinosynnemamirum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Actinosynnema	s__Actinosynnemamirum
A0A979GA56	tr|A0A979GA56|A0A979GA56_CHIPD/1-138	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__Chitinophagapinensis	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophagapinensis
C7Q9D7	tr|C7Q9D7|C7Q9D7_CATAD/1-137	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulisporaacidiphila	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Catenulisporales	f__Catenulisporaceae	g__Catenulispora	s__Catenulisporaacidiphila
C7Q092	tr|C7Q092|C7Q092_CATAD/1-139	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulisporaacidiphila	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Catenulisporales	f__Catenulisporaceae	g__Catenulispora	s__Catenulisporaacidiphila
C7LXD1	tr|C7LXD1|C7LXD1_DESBD/1-139	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobiumbaculatum	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfomicrobiaceae	g__Desulfomicrobium	s__Desulfomicrobiumbaculatum
C7QZM9	tr|C7QZM9|C7QZM9_JONDD/1-138	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Jonesiaceae;g__Jonesia;s__Jonesiadenitrificans	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Jonesiaceae	g__Jonesia	s__Jonesiadenitrificans
C7RBY1	tr|C7RBY1|C7RBY1_KANKD/1-143	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Kangiellales;f__Kangiellaceae;g__Kangiella;s__Kangiellakoreensis	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Kangiellales	f__Kangiellaceae	g__Kangiella	s__Kangiellakoreensis
C7RFZ3	tr|C7RFZ3|C7RFZ3_ANAPD/1-137	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcusprevotii	d__Bacteria	p__Bacillota	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Anaerococcus	s__Anaerococcusprevotii
C8X2U2	tr|C8X2U2|C8X2U2_DESRD/1-152	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfohalobium;s__Desulfohalobiumretbaense	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfohalobiaceae	g__Desulfohalobium	s__Desulfohalobiumretbaense
C8X3R7	tr|C8X3R7|C8X3R7_DESRD/1-154	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfohalobium;s__Desulfohalobiumretbaense	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfohalobiaceae	g__Desulfohalobium	s__Desulfohalobiumretbaense
C8XIV3	tr|C8XIV3|C8XIV3_NAKMY/1-135	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nakamurellales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurellamultipartita	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Nakamurellales	f__Nakamurellaceae	g__Nakamurella	s__Nakamurellamultipartita
C9R9N5	tr|C9R9N5|C9R9N5_AMMDK/1-138	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Ammonifex;s__Ammonifexdegensii	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Ammonifex	s__Ammonifexdegensii
D0L2Y2	tr|D0L2Y2|D0L2Y2_GORB4/1-141	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__Gordonia;s__Gordoniabronchialis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Gordoniaceae	g__Gordonia	s__Gordoniabronchialis
D0L2Y3	tr|D0L2Y3|D0L2Y3_GORB4/86-227	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__Gordonia;s__Gordoniabronchialis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Gordoniaceae	g__Gordonia	s__Gordoniabronchialis
D0L812	tr|D0L812|D0L812_GORB4/1-141	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__Gordonia;s__Gordoniabronchialis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Gordoniaceae	g__Gordonia	s__Gordoniabronchialis
D0L813	tr|D0L813|D0L813_GORB4/86-227	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__Gordonia;s__Gordoniabronchialis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Gordoniaceae	g__Gordonia	s__Gordoniabronchialis
D0ME55	tr|D0ME55|D0ME55_RHOM4/1-140	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermusmarinus	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__Rhodothermus	s__Rhodothermusmarinus
D1AHD6	tr|D1AHD6|D1AHD6_SEBTE/1-133	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella;s__Sebaldellatermitidis	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Sebaldella	s__Sebaldellatermitidis
D1BFA5	tr|D1BFA5|D1BFA5_SANKS/1-147	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Sanguibacteraceae;g__Sanguibacter;s__Sanguibacterkeddieii	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Sanguibacteraceae	g__Sanguibacter	s__Sanguibacterkeddieii
D1CAE0	tr|D1CAE0|D1CAE0_SPHTD/1-141	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Sphaerobacter;s__Sphaerobacterthermophilus	d__Bacteria	p__Thermomicrobiota	c__Thermomicrobia	o__Sphaerobacterales	f__Sphaerobacteraceae	g__Sphaerobacter	s__Sphaerobacterthermophilus
D1CII4	tr|D1CII4|D1CII4_THET1/1-143	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__Thermobaculum;s__Thermobaculumterrenum	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__Thermobaculum	s__Thermobaculumterrenum
D2B1R2	tr|D2B1R2|D2B1R2_STRRD/1-135	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangiumroseum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Streptosporangiaceae	g__Streptosporangium	s__Streptosporangiumroseum
D2R7U3	tr|D2R7U3|D2R7U3_PIRSD/1-137	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellulastaleyi	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__Pirellulastaleyi
D2PQ14	tr|D2PQ14|D2PQ14_KRIFD/1-133	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Kribbellaceae;g__Kribbella;s__Kribbellaflavida	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Kribbellaceae	g__Kribbella	s__Kribbellaflavida
D2QIK3	tr|D2QIK3|D2QIK3_SPILD/1-141	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__Spirosomalinguale	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	s__Spirosomalinguale
D2RLF6	tr|D2RLF6|D2RLF6_ACIFV/1-138	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcusfermentans	d__Bacteria	p__Bacillota	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Acidaminococcus	s__Acidaminococcusfermentans
D3F8F3	tr|D3F8F3|D3F8F3_CONWI/1-130	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter;s__Conexibacterwoesei	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__Conexibacter	s__Conexibacterwoesei
D2S4V5	tr|D2S4V5|D2S4V5_GEOOG/1-136	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Geodermatophilus;s__Geodermatophilusobscurus	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Geodermatophilales	f__Geodermatophilaceae	g__Geodermatophilus	s__Geodermatophilusobscurus
D2S4W5	tr|D2S4W5|D2S4W5_GEOOG/1-139	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Geodermatophilus;s__Geodermatophilusobscurus	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Geodermatophilales	f__Geodermatophilaceae	g__Geodermatophilus	s__Geodermatophilusobscurus
D2S4W6	tr|D2S4W6|D2S4W6_GEOOG/76-219	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Geodermatophilus;s__Geodermatophilusobscurus	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Geodermatophilales	f__Geodermatophilaceae	g__Geodermatophilus	s__Geodermatophilusobscurus
D3T8F1	tr|D3T8F1|D3T8F1_THEIA/1-145	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacter;s__Thermoanaerobacteritalicus	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Thermoanaerobacter	s__Thermoanaerobacteritalicus
D3Q8B3	tr|D3Q8B3|D3Q8B3_STANL/1-136	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
D3PVH6	tr|D3PVH6|D3PVH6_STANL/1-136	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
D3PUY7	tr|D3PUY7|D3PUY7_STANL/74-215	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
D4H8F2	tr|D4H8F2|D4H8F2_DENA2/1-141	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Geovibrionaceae;g__Denitrovibrio;s__Denitrovibrioacetiphilus	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Geovibrionaceae	g__Denitrovibrio	s__Denitrovibrioacetiphilus
D4H286	tr|D4H286|D4H286_DENA2/1-140	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Geovibrionaceae;g__Denitrovibrio;s__Denitrovibrioacetiphilus	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Geovibrionaceae	g__Denitrovibrio	s__Denitrovibrioacetiphilus
D5CQ70	tr|D5CQ70|D5CQ70_SIDLE/1-150	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Sideroxydans;s__Sideroxydanslithotrophicus	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Gallionellaceae	g__Sideroxydans	s__Sideroxydanslithotrophicus
D5BN48	tr|D5BN48|D5BN48_PUNMI/3-159	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__CandidatusPuniceispirillum;s__CandidatusPuniceispirillummarinum	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__CandidatusPuniceispirillum	s__CandidatusPuniceispirillummarinum
D5EK36	tr|D5EK36|D5EK36_CORAD/1-145	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Puniceicoccales;f__Coraliomargaritaceae;g__Coraliomargarita;s__Coraliomargaritaakajimensis	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Puniceicoccales	f__Coraliomargaritaceae	g__Coraliomargarita	s__Coraliomargaritaakajimensis
D5BEU1	tr|D5BEU1|D5BEU1_ZUNPS/2-148	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangiaprofunda	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zunongwangia	s__Zunongwangiaprofunda
D5WQS2	tr|D5WQS2|D5WQS2_KYRT2/11-160	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Kyrpidia;s__Kyrpidiatusciae	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Kyrpidia	s__Kyrpidiatusciae
D5X249	tr|D5X249|D5X249_THIK1/1-150	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Thiomonas;s__Thiomonasintermedia	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__	g__Thiomonas	s__Thiomonasintermedia
D5SYJ8	tr|D5SYJ8|D5SYJ8_PLAL2/1-138	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctopirus;s__Planctopiruslimnophila	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctopirus	s__Planctopiruslimnophila
D5UHA1	tr|D5UHA1|D5UHA1_CELFN/7-150	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonasflavigena	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__Cellulomonasflavigena
D5UE49	tr|D5UE49|D5UE49_CELFN/7-150	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonasflavigena	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__Cellulomonasflavigena
D5V237	tr|D5V237|D5V237_ARCNC/1-133	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter;s__Arcobacternitrofigilis	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Arcobacteraceae	g__Arcobacter	s__Arcobacternitrofigilis
D6Z0Q9	tr|D6Z0Q9|D6Z0Q9_DESAT/1-142	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfurivibrio;s__Desulfurivibrioalkaliphilus	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfurivibrio	s__Desulfurivibrioalkaliphilus
D7A9X0	tr|D7A9X0|D7A9X0_STAND/1-156	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Starkeya;s__Starkeyanovella	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Xanthobacteraceae	g__Starkeya	s__Starkeyanovella
D7BKR6	tr|D7BKR6|D7BKR6_ARCHD/1-131	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacteriumhaemolyticum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Arcanobacterium	s__Arcanobacteriumhaemolyticum
D6XY51	tr|D6XY51|D6XY51_BACIE/1-139	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salisediminibacterium;s__Salisediminibacteriumselenitireducens	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Salisediminibacterium	s__Salisediminibacteriumselenitireducens
D7CLJ3	tr|D7CLJ3|D7CLJ3_SYNLT/1-137	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Syntrophomonadaceae;g__Syntrophothermus;s__Syntrophothermuslipocalidus	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Syntrophomonadaceae	g__Syntrophothermus	s__Syntrophothermuslipocalidus
D7CRU1	tr|D7CRU1|D7CRU1_TRURR/1-152	d__Bacteria;p__Deinococcota;c__Deinococci;o__Trueperales;f__Trueperaceae;g__Truepera;s__Trueperaradiovictrix	d__Bacteria	p__Deinococcota	c__Deinococci	o__Trueperales	f__Trueperaceae	g__Truepera	s__Trueperaradiovictrix
D7DMG0	tr|D7DMG0|D7DMG0_METV0/1-142	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylotenera;s__Methyloteneraversatilis	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Methylophilaceae	g__Methylotenera	s__Methyloteneraversatilis
D7DMR3	tr|D7DMR3|D7DMR3_METV0/1-151	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylotenera;s__Methyloteneraversatilis	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Methylophilaceae	g__Methylotenera	s__Methyloteneraversatilis
E1QKA6	tr|E1QKA6|E1QKA6_DESB2/1-140	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfarculia;o__Desulfarculales;f__Desulfarculaceae;g__Desulfarculus;s__Desulfarculusbaarsii	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfarculia	o__Desulfarculales	f__Desulfarculaceae	g__Desulfarculus	s__Desulfarculusbaarsii
E1QKA8	tr|E1QKA8|E1QKA8_DESB2/1-143	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfarculia;o__Desulfarculales;f__Desulfarculaceae;g__Desulfarculus;s__Desulfarculusbaarsii	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfarculia	o__Desulfarculales	f__Desulfarculaceae	g__Desulfarculus	s__Desulfarculusbaarsii
D9S1S1	tr|D9S1S1|D9S1S1_THEOJ/1-139	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermosediminibacterales;f__Thermosediminibacteraceae;g__Thermosediminibacter;s__Thermosediminibacteroceani	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermosediminibacterales	f__Thermosediminibacteraceae	g__Thermosediminibacter	s__Thermosediminibacteroceani
D9SJY7	tr|D9SJY7|D9SJY7_GALCS/1-150	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Gallionella;s__Gallionellacapsiferriformans	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Gallionellaceae	g__Gallionella	s__Gallionellacapsiferriformans
E1RJK4	tr|E1RJK4|E1RJK4_METP4/1-135	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolaciniapetrolearia	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanomicrobiaceae	g__Methanolacinia	s__Methanolaciniapetrolearia
E3GHY9	tr|E3GHY9|E3GHY9_9FIRM/1-129	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Eubacteriaceae	g__Eubacterium	s__
E4T5F1	tr|E4T5F1|E4T5F1_PALPW/1-141	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacterpropionicigenes	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Paludibacter	s__Paludibacterpropionicigenes
E4TJ56	tr|E4TJ56|E4TJ56_CALNY/1-144	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Calditerrivibrionaceae;g__Calditerrivibrio;s__Calditerrivibrionitroreducens	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Calditerrivibrionaceae	g__Calditerrivibrio	s__Calditerrivibrionitroreducens
