ID	lineage	domain	phylum	class	order	family	genus	species
tr|A0A2K8KSN4|A0A2K8KSN4_9GAMM/1-114	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Reinekea;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	g__Reinekea	s__
tr|A0A2N1HR64|A0A2N1HR64_9ALTE/1-118	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Glaciecola	s__
tr|A0A2R3ETY9|A0A2R3ETY9_9GAMM/5-147	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	s__
tr|A0A2R4TUJ5|A0A2R4TUJ5_AERHY/1-116	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonashydrophila	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonashydrophila
tr|A0A2S0RES2|A0A2S0RES2_9FLAO/1-114	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
tr|A0A2S5AA25|A0A2S5AA25_9SPHI/1-113	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Solitalea	s__
tr|A0A2S6R9C8|A0A2S6R9C8_9PROT/13-127	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
tr|A0A2S6ULX1|A0A2S6ULX1_9PROT/1-122	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
tr|A0A2S7SV16|A0A2S7SV16_9BACT/1-119	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavipsychrobacter;s__	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Flavipsychrobacter	s__
tr|A0A2V4CZ17|A0A2V4CZ17_UNCEA/1-114	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
tr|A0A2Z4AE72|A0A2Z4AE72_9BACT/1-118	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Puniceicoccales;f__;g__CandidatusMoanabacter;s__	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Puniceicoccales	f__	g__CandidatusMoanabacter	s__
tr|A0A2Z4FIA5|A0A2Z4FIA5_9DELT/1-118	d__Bacteria;p__;c__Deltaproteobacteria;o__Bradymonadales;f__Bradymonadaceae;g__Bradymonas;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__Bradymonadales	f__Bradymonadaceae	g__Bradymonas	s__
tr|A0A328RBX4|A0A328RBX4_9BACT/1-110	d__Bacteria;p__CandidatusMargulisbacteria;c__CandidatusMarinamargulisbacteria;o__;f__;g__;s__	d__Bacteria	p__CandidatusMargulisbacteria	c__CandidatusMarinamargulisbacteria	o__	f__	g__	s__
tr|A0A328RCI0|A0A328RCI0_9BACT/1-117	d__Bacteria;p__CandidatusMargulisbacteria;c__CandidatusMarinamargulisbacteria;o__;f__;g__;s__	d__Bacteria	p__CandidatusMargulisbacteria	c__CandidatusMarinamargulisbacteria	o__	f__	g__	s__
tr|A0A345ZIS9|A0A345ZIS9_9GAMM/2-120	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__
tr|A0A347UIM1|A0A347UIM1_9RHOB/1-112	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Profundibacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Paracoccaceae	g__Profundibacter	s__
tr|A0A353VHH3|A0A353VHH3_9FLAO/1-118	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
tr|A0A359F336|A0A359F336_9ACTN/1-119	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__	s__
tr|A0A368C497|A0A368C497_9GAMM/1-117	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
tr|A0A368CBX2|A0A368CBX2_9GAMM/5-120	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__CandidatusThioglobus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__CandidatusThioglobus	s__
tr|A0A368DNN8|A0A368DNN8_9FLAO/1-117	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
tr|A0A369L4G8|A0A369L4G8_9GAMM/1-117	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__
tr|A0A371C1E6|A0A371C1E6_YARLL/15-134	d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Yarrowia;s__	d__Eukaryota	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Yarrowia	s__
tr|A0A378Q572|A0A378Q572_9GAMM/13-153	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Moraxella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Moraxellales	f__Moraxellaceae	g__Moraxella	s__
tr|A0A380MZV7|A0A380MZV7_9GAMM/1-119	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cardiobacteriales	f__Cardiobacteriaceae	g__Suttonella	s__
tr|A0A380ZY76|A0A380ZY76_9FLAO/1-112	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Weeksellaceae	g__Bergeyella	s__
tr|A0A383TXZ0|A0A383TXZ0_9FLAO/1-117	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Weeksellaceae	g__Ornithobacterium	s__
tr|A0A3A5W0E9|A0A3A5W0E9_9ARCH/1-115	d__Archaea;p__CandidatusThermoplasmatota;c__CandidatusPoseidoniia;o__CandidatusPoseidoniales;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__CandidatusPoseidoniia	o__CandidatusPoseidoniales	f__	g__	s__
tr|A0A3A5W5L5|A0A3A5W5L5_9ARCH/1-110	d__Archaea;p__CandidatusThermoplasmatota;c__CandidatusPoseidoniia;o__CandidatusPoseidoniales;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__CandidatusPoseidoniia	o__CandidatusPoseidoniales	f__	g__	s__
tr|A0A3B9AWH4|A0A3B9AWH4_9BACT/1-118	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__	g__	s__
tr|A0A3C0L193|A0A3C0L193_9GAMM/1-127	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
tr|A0A3E0QNC2|A0A3E0QNC2_UNCBA/1-115	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
tr|A0A3M1H9Y6|A0A3M1H9Y6_9ARCH/1-113	d__Archaea;p__CandidatusWoesearchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusWoesearchaeota	c__	o__	f__	g__	s__
tr|A0A3M1RSA3|A0A3M1RSA3_9GAMM/1-117	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
tr|A0A3Q0L4J5|A0A3Q0L4J5_VIBVU/3-120	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibriovulnificus	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibriovulnificus
tr|A0A3R8MYU1|A0A3R8MYU1_BIBTR/1-113	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bibersteinia;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Bibersteinia	s__
tr|A0A3S3TA88|A0A3S3TA88_PSEAI/1-117	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__
tr|A0A3S8YQV3|A0A3S8YQV3_9GAMM/1-134	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__
tr|A0A401XL75|A0A401XL75_9FLAO/1-115	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Schleiferiaceae;g__Thermaurantimonas;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Schleiferiaceae	g__Thermaurantimonas	s__
tr|A0A411E985|A0A411E985_9FLAO/1-115	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muriicola;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muriicola	s__
tr|A0A432WNC8|A0A432WNC8_9GAMM/1-118	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Aliidiomarina;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Idiomarinaceae	g__Aliidiomarina	s__
tr|A0A433PJA5|A0A433PJA5_9FUNG/8-139	d__Eukaryota;p__Mucoromycota;c__Endogonomycetes;o__Endogonales;f__Endogonaceae;g__Endogone;s__	d__Eukaryota	p__Mucoromycota	c__Endogonomycetes	o__Endogonales	f__Endogonaceae	g__Endogone	s__
tr|A0A496WJR9|A0A496WJR9_9GAMM/1-121	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
tr|A0A4P8PN17|A0A4P8PN17_9NOCA/7-121	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Nocardiaceae	g__Rhodococcus	s__
tr|A0A4P9YX63|A0A4P9YX63_9FUNG/8-141	d__Eukaryota;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__	d__Eukaryota	p__Zoopagomycota	c__Zoopagomycetes	o__Zoopagales	f__Piptocephalidaceae	g__Syncephalis	s__
tr|A0A4Q0UDW4|A0A4Q0UDW4_9BACT/1-120	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacterskirrowii	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Arcobacteraceae	g__Aliarcobacter	s__Aliarcobacterskirrowii
tr|A0A4Q3F0U7|A0A4Q3F0U7_9SPHI/1-120	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__	s__
tr|A0A4R1FYU1|A0A4R1FYU1_9PAST/1-119	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Volucribacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Volucribacter	s__
tr|A0A4R6GG50|A0A4R6GG50_9BURK/1-123	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herminiimonas;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Herminiimonas	s__
tr|A0A4R6XMK7|A0A4R6XMK7_9GAMM/1-117	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Marinicella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	g__Marinicella	s__
tr|A0A4S2H131|A0A4S2H131_9PROT/1-120	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Maricaulales;f__Maricaulaceae;g__Marinicauda;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Maricaulales	f__Maricaulaceae	g__Marinicauda	s__
tr|A0A4Z0KU16|A0A4Z0KU16_9BACT/1-120	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Halobacteriovoraceae;g__Halobacteriovorax;s__	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Halobacteriovoraceae	g__Halobacteriovorax	s__
tr|A0A511R3P4|A0A511R3P4_9DEIN/4-119	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__Meiothermushypogaeus	d__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Meiothermus	s__Meiothermushypogaeus
tr|A0A517M2Z6|A0A517M2Z6_9BACT/1-116	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rosistilla;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rosistilla	s__
tr|A0A518CVQ7|A0A518CVQ7_9BACT/6-123	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
tr|A0A518DCW5|A0A518DCW5_9BACT/1-121	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__Pirellulimonas;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__Pirellulimonas	s__
tr|A0A519CYJ3|A0A519CYJ3_UNCEA/1-120	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
tr|A0A520DDY7|A0A520DDY7_9SPHI/1-126	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__
tr|A0A520W128|A0A520W128_UNCXX/1-118	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
tr|A0A523L569|A0A523L569_9GAMM/2-119	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
tr|A0A523PZF5|A0A523PZF5_9FLAO/1-114	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
tr|A0A524LTF9|A0A524LTF9_9BACT/1-113	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__;g__;s__	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__	g__	s__
tr|A0A543AQM0|A0A543AQM0_9ACTN/1-119	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__
tr|A0A5A8UE32|A0A5A8UE32_9GAMM/1-123	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__CandidatusThioglobus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__CandidatusThioglobus	s__
tr|A0A5B7UJ61|A0A5B7UJ61_9FLAO/1-114	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Weeksellaceae	g__Elizabethkingia	s__
tr|A0A5B9MH66|A0A5B9MH66_9BACT/15-133	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Stieleria;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Stieleria	s__
tr|A0A5C5ZFU6|A0A5C5ZFU6_9BACT/1-116	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__Posidoniimonas;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__Posidoniimonas	s__
tr|A0A5C8PE58|A0A5C8PE58_9HYPH/5-124	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__Vineibacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__	g__Vineibacter	s__
tr|A0A5P8NEF6|A0A5P8NEF6_9BACT/1-115	d__Bacteria;p__CandidatusGracilibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusGracilibacteria	c__	o__	f__	g__	s__
tr|A0A5P9F4F2|A0A5P9F4F2_9RHOB/1-125	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Sulfitobacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Roseobacteraceae	g__Sulfitobacter	s__
tr|A0A5Q2QDN0|A0A5Q2QDN0_9GAMM/3-116	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Litorivicinaceae;g__Litorivicinus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Litorivicinaceae	g__Litorivicinus	s__
tr|A0A6F8PN67|A0A6F8PN67_9GAMM/1-124	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Thiosulfativibrio;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Thiosulfativibrio	s__
tr|A0A6F8PVC5|A0A6F8PVC5_9GAMM/1-123	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Thiosulfatimonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Thiosulfatimonas	s__
tr|A0A6G6RLJ9|A0A6G6RLJ9_9CAUL/1-113	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	s__
tr|A0A6I1G8F5|A0A6I1G8F5_9MICO/7-134	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Tetrasphaera;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Intrasporangiaceae	g__Tetrasphaera	s__
tr|A0A6L4WPV6|A0A6L4WPV6_9BACT/1-119	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Poseidonibacter;s__	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Arcobacteraceae	g__Poseidonibacter	s__
tr|A0A6M6IIV5|A0A6M6IIV5_9BURK/2-118	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	s__
tr|A0A6M8VFU9|A0A6M8VFU9_UNCPS/1-116	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__	o__	f__	g__	s__
tr|A0A6N4W690|A0A6N4W690_9MYCO/1-114	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycolicibacterium	s__
tr|A0A6P1LPX8|A0A6P1LPX8_9GAMM/1-141	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Moraxellales	f__Moraxellaceae	g__Acinetobacter	s__
tr|A0A6P1UBA6|A0A6P1UBA6_9GAMM/1-116	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Sinimarinibacterium;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Nevskiales	f__Nevskiaceae	g__Sinimarinibacterium	s__
tr|A0A6S6PLQ3|A0A6S6PLQ3_ACEAC/1-119	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acetobacter	s__
tr|A0A7C5SIP8|A0A7C5SIP8_UNCAI/1-113	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
tr|A0A7C7TZB1|A0A7C7TZB1_9ARCH/1-116	d__Archaea;p__CandidatusThermoplasmatota;c__CandidatusPoseidoniia;o__CandidatusPoseidoniales;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__CandidatusPoseidoniia	o__CandidatusPoseidoniales	f__	g__	s__
tr|A0A7C7U4V6|A0A7C7U4V6_UNCMY/40-157	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__	g__	s__
tr|A0A7C7Z345|A0A7C7Z345_9ARCH/10-121	d__Archaea;p__CandidatusThermoplasmatota;c__CandidatusPoseidoniia;o__CandidatusPoseidoniales;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__CandidatusPoseidoniia	o__CandidatusPoseidoniales	f__	g__	s__
tr|A0A7D7MYI0|A0A7D7MYI0_9NEIS/1-115	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Conchiformibius	s__
tr|A0A7G1Q951|A0A7G1Q951_9GAMM/1-114	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__CandidatusNitrosacidococcus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__CandidatusNitrosacidococcus	s__
tr|A0A7G4A2P5|A0A7G4A2P5_9GAMM/44-157	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__
tr|A0A7G6XZ07|A0A7G6XZ07_9SPHN/1-106	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__
tr|A0A7H1N6R3|A0A7H1N6R3_9PROT/1-149	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Defluviicoccus	s__
tr|A0A7J5X0S4|A0A7J5X0S4_9ACTN/37-151	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__Gordonia;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Gordoniaceae	g__Gordonia	s__
